selection_rank,bank_index,bank_batch_index,bank_batch_member,bank_batch_size,name,replicate,state_idx,basis_layer,certificate,sampling_mode,profile,tau_actual,log10_lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,krr_mse,base_mse,mse,mse_ratio,mse_repair_factor,point_err,point_drift,E_F_T,E_F_TQ,damage_vs_base
53,52,52,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,0.8185776472091675,-1.8233116269111633,,47,40,18,18,47,18,47,0.048248491898204245,1.0039855804988028e-29,1.0,0.04734330510870621,0.0458628540452647,0.08743296995678917,1.8467863567199634,0.5245487379409722,0.9414030904400835,0.9576778022912121,,,
53,52,52,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,0.8185776472091675,-1.8233116269111633,,47,40,18,18,47,18,47,0.048248491898204245,1.0039855804988028e-29,1.0,0.04734330510870621,0.0458628540452647,0.053664753202312364,1.133523590697593,0.8546178135277163,0.4901280066180213,0.6257978369155256,,,
53,52,52,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,0.8185776472091675,-1.8233116269111633,,47,40,18,18,47,18,47,0.048248491898204245,1.0039855804988028e-29,1.0,0.04734330510870621,0.0458628540452647,0.056889671811473794,1.2016413235376768,0.8061718864761469,0.35851884310800913,0.5460081185628873,,,
54,53,53,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,15.730887413024902,0.5993557572364807,,47,40,24,24,47,24,47,0.042515197814255695,4.377265091325299e-25,1.0,0.09662098821557893,0.1740397088449031,0.1740397088449031,1.8012619417283229,1.0,0.09242249575615916,0.0,0.04114427048847389,0.04091920807142215,0.0
54,53,53,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,15.730887413024902,0.5993557572364807,,47,40,24,24,47,24,47,0.042515197814255695,4.377265091325299e-25,1.0,0.09662098821557893,0.1740397088449031,0.29757155839694543,3.079781773014051,0.5848667452712094,0.15256048088698154,0.13221364288476647,0.07690419911047743,0.07567376969370648,0.0688111340688822
54,53,53,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,15.730887413024902,0.5993557572364807,,47,40,24,24,47,24,47,0.042515197814255695,4.377265091325299e-25,1.0,0.09662098821557893,0.1740397088449031,2.280924834499943,23.606929266866807,0.07630225521353429,0.5678588495864363,0.547899209923793,0.38427875026915315,0.3838519577906526,0.37250909121739334
54,53,53,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,15.730887413024902,0.5993557572364807,,47,40,24,24,47,24,47,0.042515197814255695,4.377265091325299e-25,1.0,0.09662098821557893,0.1740397088449031,6.45543131340059,66.81189493733342,0.026960198381109027,0.9791057247071714,0.980045104288001,,,
54,53,53,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,15.730887413024902,0.5993557572364807,,47,40,24,24,47,24,47,0.042515197814255695,4.377265091325299e-25,1.0,0.09662098821557893,0.1740397088449031,0.3073320501663566,3.180800112296959,0.5662920894540503,0.15736659445644907,0.1362361434694296,,,
54,53,53,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,15.730887413024902,0.5993557572364807,,47,40,24,24,47,24,47,0.042515197814255695,4.377265091325299e-25,1.0,0.09662098821557893,0.1740397088449031,0.29757155839694543,3.079781773014051,0.5848667452712094,0.15256048088698154,0.13221364288476647,,,
55,54,54,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,14.296924591064453,-1.056814968585968,,47,40,32,32,47,32,47,0.0384592145347369,2.855473657437145e-28,1.0,0.16849143553101867,0.23558695185026934,0.23558695185026934,1.3982132154539013,1.0,0.12573266583050605,0.0,0.1569272124681905,0.1697817195304228,0.0
55,54,54,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,14.296924591064453,-1.056814968585968,,47,40,32,32,47,32,47,0.0384592145347369,2.855473657437145e-28,1.0,0.16849143553101867,0.23558695185026934,0.46805570285820386,2.7779198472793385,0.5033310146883089,0.40562769657326087,0.3477115840177876,0.35797800035552974,0.35610441577884894,0.324480192900028
55,54,54,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,14.296924591064453,-1.056814968585968,,47,40,32,32,47,32,47,0.0384592145347369,2.855473657437145e-28,1.0,0.16849143553101867,0.23558695185026934,1.5951462593308976,9.467224576155012,0.1476898751272432,0.8461798050686322,0.8443295932481671,0.9321576488587823,0.931963847148804,0.9314197113296662
55,54,54,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,14.296924591064453,-1.056814968585968,,47,40,32,32,47,32,47,0.0384592145347369,2.855473657437145e-28,1.0,0.16849143553101867,0.23558695185026934,1.9221113263177627,11.407768710973496,0.12256675699507438,0.9762731120081899,0.9771156842416718,,,
55,54,54,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,14.296924591064453,-1.056814968585968,,47,40,32,32,47,32,47,0.0384592145347369,2.855473657437145e-28,1.0,0.16849143553101867,0.23558695185026934,0.39641103167211733,2.3527073077796854,0.5942996865060252,0.341802895709076,0.2925811506914349,,,
55,54,54,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,14.296924591064453,-1.056814968585968,,47,40,32,32,47,32,47,0.0384592145347369,2.855473657437145e-28,1.0,0.16849143553101867,0.23558695185026934,0.46805570285820386,2.7779198472793385,0.5033310146883089,0.40562769657326087,0.3477115840177876,,,
56,55,55,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,8.2262601852417,0.47834593057632446,,47,40,15,15,45,15,45,0.04734537197562163,0.0019602445261664987,1.0,0.018401599896126504,0.02059645303467402,0.02059645303467402,1.119275125583484,1.0,0.03168921361344668,0.0,0.03138806627732964,0.03405723212578577,0.0
56,55,55,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,8.2262601852417,0.47834593057632446,,47,40,15,15,45,15,45,0.04734537197562163,0.0019602445261664987,1.0,0.018401599896126504,0.02059645303467402,0.018015275097762237,0.9790059124997285,1.143277186881948,0.05793797574022924,0.0633915426951749,0.06670406169713258,0.06630121943933924,0.06160074524710567
56,55,55,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,8.2262601852417,0.47834593057632446,,47,40,15,15,45,15,45,0.04734537197562163,0.0019602445261664987,1.0,0.018401599896126504,0.02059645303467402,0.2843936491786534,15.454832774541394,0.07242233817160779,0.45563995616226005,0.4579463330140964,0.6009083075781867,0.5998185690122033,0.600547352418228
56,55,55,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,8.2262601852417,0.47834593057632446,,47,40,15,15,45,15,45,0.04734537197562163,0.0019602445261664987,1.0,0.018401599896126504,0.02059645303467402,1.251363161858557,68.00295457581197,0.016459213170446567,0.864944035322593,0.8672755347095539,,,
56,55,55,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,8.2262601852417,0.47834593057632446,,47,40,15,15,45,15,45,0.04734537197562163,0.0019602445261664987,1.0,0.018401599896126504,0.02059645303467402,0.014433794435837926,0.784377147493366,1.4269603967432651,0.062925424888847,0.05409465465892601,,,
56,55,55,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,8.2262601852417,0.47834593057632446,,47,40,15,15,45,15,45,0.04734537197562163,0.0019602445261664987,1.0,0.018401599896126504,0.02059645303467402,0.017744847632175036,0.9643100454493789,1.1607004727010697,0.057957532677667505,0.06369277634251565,,,
57,56,56,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,7.791069984436035,0.2778779864311218,,47,40,22,22,47,22,47,0.04746629335236348,5.627226905954447e-25,1.0,0.11114721922740181,0.16028905179279276,0.16028905179279276,1.4421328118416454,1.0,0.03380015228535321,0.0,0.04660226961084626,0.046715910777208054,0.0
57,56,56,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,7.791069984436035,0.2778779864311218,,47,40,22,22,47,22,47,0.04746629335236348,5.627226905954447e-25,1.0,0.11114721922740181,0.16028905179279276,0.22969460905837483,2.0665798987595974,0.6978354975325378,0.04451210077078484,0.03302266290816348,0.07315182126886939,0.07221523091629295,0.04353168487442174
57,56,56,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,7.791069984436035,0.2778779864311218,,47,40,22,22,47,22,47,0.04746629335236348,5.627226905954447e-25,1.0,0.11114721922740181,0.16028905179279276,1.2515187724597803,11.260009752463835,0.1280756272458901,0.19600127914106613,0.19109834194423292,0.2474453093488379,0.2471760075474088,0.22867921063921395
57,56,56,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,7.791069984436035,0.2778779864311218,,47,40,22,22,47,22,47,0.04746629335236348,5.627226905954447e-25,1.0,0.11114721922740181,0.16028905179279276,20.356527066963444,183.149225041024,0.007874086344174368,0.904605620676082,0.9055569866865666,,,
57,56,56,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,7.791069984436035,0.2778779864311218,,47,40,22,22,47,22,47,0.04746629335236348,5.627226905954447e-25,1.0,0.11114721922740181,0.16028905179279276,0.16718816248714644,1.5042046364208859,0.9587344546903308,0.04000313805862277,0.016039316429692186,,,
57,56,56,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,7.791069984436035,0.2778779864311218,,47,40,22,22,47,22,47,0.04746629335236348,5.627226905954447e-25,1.0,0.11114721922740181,0.16028905179279276,0.22969460905837483,2.0665798987595974,0.6978354975325378,0.04451210077078484,0.03302266290816348,,,
58,57,57,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,1.094174861907959,0.6913279891014099,,47,40,6,11,24,11,24,0.04857700324409805,0.040998688415023625,1.0,0.01819134751333205,0.01943476988976852,0.01943476988976852,1.068352406303337,1.0,0.04487990001380577,0.0,0.04403313056273432,0.043245388847664476,0.0
58,57,57,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,1.094174861907959,0.6913279891014099,,47,40,6,11,24,11,24,0.04857700324409805,0.040998688415023625,1.0,0.01819134751333205,0.01943476988976852,0.01608922083431486,0.8844435972939011,1.2079372947829965,0.03252336379715101,0.031716429445045165,0.04737618079190273,0.045451128343551854,0.03762394411171438
58,57,57,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,1.094174861907959,0.6913279891014099,,47,40,6,11,24,11,24,0.04857700324409805,0.040998688415023625,1.0,0.01819134751333205,0.01943476988976852,0.05075671511791759,2.7901569732928846,0.3829004663642598,0.16060213154279115,0.17251344035553082,0.1479504173613646,0.14858725701620715,0.13881835864160272
58,57,57,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,1.094174861907959,0.6913279891014099,,47,40,6,11,24,11,24,0.04857700324409805,0.040998688415023625,1.0,0.01819134751333205,0.01943476988976852,0.15730147759893856,8.647049235008877,0.123551095554996,0.2836534576494001,0.2923460355150614,,,
58,57,57,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,1.094174861907959,0.6913279891014099,,47,40,6,11,24,11,24,0.04857700324409805,0.040998688415023625,1.0,0.01819134751333205,0.01943476988976852,0.02002791009955552,1.1009580288033909,0.9703843183418243,0.03382762291736526,0.0360425500046643,,,
58,57,57,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,1.094174861907959,0.6913279891014099,,47,40,6,11,24,11,24,0.04857700324409805,0.040998688415023625,1.0,0.01819134751333205,0.01943476988976852,0.016844359219119788,0.9259544520698599,1.1537850527260423,0.04855149839911437,0.05136700338141703,,,
59,58,58,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,1.9772999286651611,-1.467396080493927,,47,40,16,16,47,16,47,0.046335617117727705,6.393128505600669e-29,1.0,0.058114290667146296,0.057740807779099956,0.057740807779099956,0.9935733038507604,1.0,0.1648345361445826,0.0,0.17353344036345048,0.1835661014931476,0.0
59,58,58,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,1.9772999286651611,-1.467396080493927,,47,40,16,16,47,16,47,0.046335617117727705,6.393128505600669e-29,1.0,0.058114290667146296,0.057740807779099956,0.07510722543505995,1.2924054406039625,0.7687783358343394,0.21393402755422208,0.24175320048437363,0.20961595734509533,0.18185230925868393,0.15275150243197436
59,58,58,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,1.9772999286651611,-1.467396080493927,,47,40,16,16,47,16,47,0.046335617117727705,6.393128505600669e-29,1.0,0.058114290667146296,0.057740807779099956,0.2246513112850268,3.8656810348375936,0.25702412974496813,0.8511128297442756,0.8551152140752835,0.9535366118100099,0.9554604766922932,0.8733205135191762
59,58,58,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,1.9772999286651611,-1.467396080493927,,47,40,16,16,47,16,47,0.046335617117727705,6.393128505600669e-29,1.0,0.058114290667146296,0.057740807779099956,0.2697886303060048,4.642380165168637,0.21402239120902936,0.9309273030334272,0.927174875867963,,,
59,58,58,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,1.9772999286651611,-1.467396080493927,,47,40,16,16,47,16,47,0.046335617117727705,6.393128505600669e-29,1.0,0.058114290667146296,0.057740807779099956,0.10061164127956108,1.731271949197855,0.573897881445552,0.47787367987465873,0.4861799902804707,,,
59,58,58,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,1.9772999286651611,-1.467396080493927,,47,40,16,16,47,16,47,0.046335617117727705,6.393128505600669e-29,1.0,0.058114290667146296,0.057740807779099956,0.07510722543505995,1.2924054406039625,0.7687783358343394,0.21393402755422208,0.24175320048437363,,,
60,59,59,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,3.211832284927368,-1.2661542296409607,,47,40,9,9,47,9,47,0.008215337912951221,3.357772389739533e-28,1.0,0.04807558897175567,0.0501650012721007,0.0501650012721007,1.0434609818628027,1.0,0.3427867029252704,0.0,0.0882990423796275,0.08982425095945275,0.0
60,59,59,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,3.211832284927368,-1.2661542296409607,,47,40,9,9,47,9,47,0.008215337912951221,3.357772389739533e-28,1.0,0.04807558897175567,0.0501650012721007,0.047531006886003986,0.9886723782818007,1.0554163389051268,0.15154406907506546,0.30078193441974965,0.11715951327541801,0.11546081005405544,0.12207541601210149
60,59,59,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,3.211832284927368,-1.2661542296409607,,47,40,9,9,47,9,47,0.008215337912951221,3.357772389739533e-28,1.0,0.04807558897175567,0.0501650012721007,0.07578403271280518,1.5763516232183483,0.6619468438979541,1.1143268288567605,1.0423139822439096,0.9235012198408209,0.92340483120872,0.9154548794513192
60,59,59,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,3.211832284927368,-1.2661542296409607,,47,40,9,9,47,9,47,0.008215337912951221,3.357772389739533e-28,1.0,0.04807558897175567,0.0501650012721007,0.06860783649566286,1.4270825997778176,0.7311847135023992,1.014399989083218,1.0067535349300545,,,
60,59,59,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,3.211832284927368,-1.2661542296409607,,47,40,9,9,47,9,47,0.008215337912951221,3.357772389739533e-28,1.0,0.04807558897175567,0.0501650012721007,0.07715245615855489,1.604815620748439,0.6502061472807468,0.7724506404559425,0.7413659319618257,,,
60,59,59,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,3.211832284927368,-1.2661542296409607,,47,40,9,9,47,9,47,0.008215337912951221,3.357772389739533e-28,1.0,0.04807558897175567,0.0501650012721007,0.047531006886003986,0.9886723782818007,1.0554163389051268,0.15154406907506546,0.30078193441974965,,,
61,60,60,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,11.263019561767578,-0.5767524838447571,,47,40,28,28,47,28,47,0.03925494659180949,1.807540114200921e-27,1.0,0.0804367184891603,0.08816106583410398,0.08816106583410398,1.0960301152263516,1.0,0.10004247130177635,0.0,0.07180532500595914,0.08557586104420806,0.0
61,60,60,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,11.263019561767578,-0.5767524838447571,,47,40,28,28,47,28,47,0.03925494659180949,1.807540114200921e-27,1.0,0.0804367184891603,0.08816106583410398,0.32464185750984853,4.035990821201855,0.27156407528696286,0.27678673749617605,0.2914594999155372,0.22529667764839184,0.21768611586719225,0.22449679810361703
61,60,60,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,11.263019561767578,-0.5767524838447571,,47,40,28,28,47,28,47,0.03925494659180949,1.807540114200921e-27,1.0,0.0804367184891603,0.08816106583410398,3.000538367568393,37.30309271595593,0.029381749217740828,1.0654994682444658,1.079208374945365,0.6812889264265568,0.6806825405990895,0.6848380547703503
61,60,60,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,11.263019561767578,-0.5767524838447571,,47,40,28,28,47,28,47,0.03925494659180949,1.807540114200921e-27,1.0,0.0804367184891603,0.08816106583410398,2.3587203322027164,29.32392539758542,0.03737665064843606,0.954892474567515,0.9551793712512711,,,
61,60,60,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,11.263019561767578,-0.5767524838447571,,47,40,28,28,47,28,47,0.03925494659180949,1.807540114200921e-27,1.0,0.0804367184891603,0.08816106583410398,0.4023072098118924,5.00153682756349,0.2191386673764202,0.3165713157165636,0.33543731520399456,,,
61,60,60,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,11.263019561767578,-0.5767524838447571,,47,40,28,28,47,28,47,0.03925494659180949,1.807540114200921e-27,1.0,0.0804367184891603,0.08816106583410398,0.32464185750984853,4.035990821201855,0.27156407528696286,0.27678673749617605,0.2914594999155372,,,
62,61,61,0,1,base,base,1,8,not_certified,fixed_target_rich,minimal_smooth,9.826016426086426,0.8597673177719116,,47,40,16,33,33,,33,0.05848987705620104,0.05848987705620104,0.0,0.09515061869183246,0.10611636151701682,0.10611636151701682,1.1152461536871294,1.0,0.043433317606467306,0.0,0.03638826197455285,0.03645883562507529,0.0
